#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
394,0.7880000000000006,3610.8974411675117,622.7740927934647,288.641644700837
395,0.7900000000000006,3552.9216795294888,685.8394292294979,317.87099550902025
396,0.7920000000000006,3519.6562235570855,706.5809990316629,327.4842419344132
397,0.7940000000000006,3535.909989305899,694.243553288281,321.76611609715536
398,0.7960000000000006,3535.8929320044226,684.8337275385857,317.4048756214038
399,0.7980000000000006,3590.9062117213725,648.0532201677561,300.35794598303767
400,0.8000000000000006,3560.326717928645,663.1560949757695,307.3577853706108
401,0.8020000000000006,3564.2255857597447,666.8353253416717,309.063025065608
402,0.8040000000000006,3583.149614131904,637.8863718807697,295.6458427582286
403,0.8060000000000006,3608.080301301681,621.1915304362774,287.90816299871415
404,0.8080000000000006,3632.120102495548,587.6776934042573,272.3752608547481
405,0.8100000000000006,3603.4954286516986,616.0593742579222,285.5295251951771
406,0.8120000000000006,3572.0997885383076,644.7066854597069,298.8069031677417
407,0.8140000000000006,3554.909255642571,665.6761446669698,308.52577115552543
408,0.8160000000000006,3615.6628050675026,619.1524051576853,286.9630747540766
409,0.8180000000000006,3593.814965581183,631.2419555783272,292.56630674058295
410,0.8200000000000006,3613.5634919955737,608.28841508615,281.9278621488191
411,0.8220000000000006,3583.950193267443,649.4413976296782,301.0013347019687
412,0.8240000000000006,3537.515373242215,683.0667328983545,316.58591374576423
413,0.8260000000000006,3557.6019456266768,663.7066816985607,307.61296980916705
414,0.8280000000000006,3525.833989206363,674.4723291546106,312.60260284615686
415,0.8300000000000006,3579.2592787655412,651.3859211355448,301.9025771739784
416,0.8320000000000006,3555.486735679802,669.1973598450422,310.1577744005311
417,0.8340000000000006,3529.553355611988,688.2927140071988,319.00803727319965
418,0.8360000000000006,3532.0620035116262,705.3088878318667,326.89464729134687
419,0.8380000000000006,3514.536231543996,713.6835712119937,330.776122793717
420,0.8400000000000006,3570.3123996724717,677.9010426737368,314.19173367356393
421,0.8420000000000006,3572.479114423051,666.5559336543083,308.9335333653438
422,0.8440000000000006,3544.378726740262,691.4510479345918,320.471853301943
423,0.8460000000000006,3541.955314284085,694.146985553205,321.72135914563813
424,0.8480000000000006,3545.0392841314715,698.5292740315199,323.7524503046498
425,0.8500000000000006,3562.6496987421233,671.2274956852198,311.0986962446729
426,0.8520000000000006,3589.8211471968207,644.2785619869828,298.60847766364304
427,0.8540000000000006,3553.1345915849197,665.6328895688057,308.5057234001351
428,0.8560000000000006,3556.695555918279,670.6016651634127,310.8086380145559
429,0.8580000000000007,3565.5090078982867,673.9391660913825,312.3554938780018
430,0.8600000000000007,3567.356106652249,648.6339351087809,300.62709416633453
431,0.8620000000000007,3602.376849551929,609.2229998111725,282.3610209382811
432,0.8640000000000007,3586.6935503617387,632.4085559993982,293.10699953455617
433,0.8660000000000007,3572.1624230700654,652.4196650534868,302.38169399679913
434,0.8680000000000007,3555.476001986197,673.7660706713796,312.27526808296955
435,0.8700000000000007,3539.9972170242218,679.2977548837662,314.8390780543623
436,0.8720000000000007,3562.1099196340765,654.0896096788347,303.1556753951865
437,0.8740000000000007,3588.804741344251,631.3291997760534,292.60674244433767
438,0.8760000000000007,3561.055838415643,646.12864372693,299.46594852254475
439,0.8780000000000007,3584.465482834621,644.1729132980108,298.55951189628337
440,0.8800000000000007,3535.2096087407663,669.89432528615,310.48080204980056
441,0.8820000000000007,3527.137986324389,681.6974108144641,315.9512640662208
442,0.8840000000000007,3557.773997727909,663.1028525754809,307.33310872756323
443,0.8860000000000007,3536.562164723069,669.1722387047485,310.14613132267175
444,0.8880000000000007,3585.9168343661695,627.2724577784538,290.7265346838288
445,0.8900000000000007,3561.9390296872116,634.9771340191364,294.29747709734954
446,0.8920000000000007,3525.6846198766834,659.8708583563566,305.8351528269137
447,0.8940000000000007,3532.1228935531217,667.1759961545467,309.2209182484935
448,0.8960000000000007,3513.4138291486415,671.7626782357693,311.34674119932555
449,0.8980000000000007,3565.6444528008687,635.5029544457793,294.54118292024714
450,0.9000000000000007,3552.6589088578585,634.3081790208817,293.98743165204047
451,0.9020000000000007,3515.0846678760245,663.8790791779757,307.69287212459164
452,0.9040000000000007,3503.0710251215023,675.6492622196674,313.148084585895
453,0.9060000000000007,3494.2855338499758,675.2863213121891,312.9798697200616
454,0.9080000000000007,3504.0860825366217,660.8664840832353,306.29660273409223
455,0.9100000000000007,3531.5112745539627,645.1503790467978,299.0125450661493
456,0.9120000000000007,3536.1013539304367,646.3852504566312,299.58487991252923
457,0.9140000000000007,3531.9922497686457,648.9794347751886,300.7872254131373
458,0.9160000000000007,3560.647052274271,648.4633810408413,300.54804623025285
459,0.9180000000000007,3554.02551084432,668.956058435142,310.0459366785896
460,0.9200000000000007,3566.2452237686484,638.9525263532996,296.13998113684323
461,0.9220000000000007,3593.6415810712024,610.1888971067965,282.80869239290195
462,0.9240000000000007,3572.9163310722324,624.8833669498563,289.61924535679066
463,0.9260000000000007,3588.0280709253966,628.8319713957608,291.4493338186061
464,0.9280000000000007,3553.826552680821,660.2146540880203,305.99449433867034
465,0.9300000000000007,3571.6527278270914,641.4060421362519,297.277129966709
466,0.9320000000000007,3562.7847144263906,644.3345844000578,298.6344427794647
467,0.9340000000000007,3535.877439176791,673.7753061503172,312.27954851765855
468,0.9360000000000007,3571.146854002447,641.5186716644093,297.3293311944502
469,0.9380000000000007,3577.206388815928,639.4935861714184,296.39075007150274
470,0.9400000000000007,3581.043061823537,638.1219033934176,295.7550062638661
471,0.9420000000000007,3599.104952232923,617.5700291246176,286.2296794089506
472,0.9440000000000007,3566.9497460373204,638.9425491690636,296.1353569385975
473,0.9460000000000007,3643.9425638086796,585.6795758903027,271.44917877746315
474,0.9480000000000007,3631.6213819208897,586.1923002749681,271.68681488240173
475,0.9500000000000007,3597.747041324048,611.2148127220571,283.28418097526225
476,0.9520000000000007,3591.381488117051,640.845476962626,297.0173207428673
477,0.9540000000000007,3526.137285738496,684.9053934365511,317.43809113710535
478,0.9560000000000007,3551.815115732301,655.1444416344166,303.6445660444049
479,0.9580000000000007,3594.915217649581,611.5546826422215,283.44170296257
480,0.9600000000000007,3600.7854256713144,598.1887122839689,277.24687933090024
481,0.9620000000000007,3618.914557262742,597.0395699217916,276.71427795063653
482,0.9640000000000007,3613.109817607223,599.7161707654595,277.9548216384103
483,0.9660000000000007,3550.284159727522,649.8274011570029,301.1802385681966
484,0.9680000000000007,3548.2114856221124,660.445980515331,306.1017088827793
485,0.9700000000000008,3565.261680605483,648.0349842607975,300.3494940544201
486,0.9720000000000008,3582.661444519774,640.958560500294,297.0697323937031
487,0.9740000000000008,3670.6669281107716,584.1269286610186,270.7295620575535
488,0.9760000000000008,3608.8141352074563,649.6133274026215,301.0810202460683
489,0.9780000000000008,3577.231410008517,686.6916410699487,318.2659763377151
490,0.9800000000000008,3558.8508650731637,694.6645598784089,321.9612430878421
491,0.9820000000000008,3537.3626321159645,707.4079981222749,327.86753722630567
492,0.9840000000000008,3612.390081831847,657.7966908067465,304.87382328570055
493,0.9860000000000008,3602.053555555769,664.5775202512741,308.0165836958601
494,0.9880000000000008,3594.1461831332526,670.2983552366495,310.668060753671
495,0.9900000000000008,3594.5347922375768,654.7395642325282,303.4569145660669
496,0.9920000000000008,3608.9306195724166,648.5754452198744,300.5999854315177
497,0.9940000000000008,3615.4468503251082,637.46521355398,295.4506454410461
498,0.9960000000000008,3619.5745381579145,651.3824197873473,301.90095437862755
499,0.9980000000000008,3582.0014936375774,685.4202758707106,317.67672744896083
500,1.0000000000000007,3575.9862754369497,690.5585649758577,320.0582077247467
501,1.0020000000000007,3597.8775162856437,671.2163947075605,311.0935511937043
502,1.0040000000000007,3606.1220894811086,661.6828847229481,306.67498588475365
503,1.0060000000000007,3633.106471292336,637.3767555207014,295.4096471520871
504,1.0080000000000007,3630.544303301849,640.9878957048059,297.0833285945983
505,1.0100000000000007,3616.623958348424,650.0200195088983,301.26951279866637
506,1.0120000000000007,3615.539274084509,652.6759619414806,302.5004817821908
507,1.0140000000000007,3601.971520018891,658.6937671899796,305.2895978108052
508,1.0160000000000007,3584.6025309661745,685.6634758096188,317.7894450959695
509,1.0180000000000007,3544.741998173424,712.4493748880923,330.20410083433086
510,1.0200000000000007,3538.9018894838046,710.9671706371009,329.51713283463505
511,1.0220000000000007,3499.2618722253355,729.9502744600177,338.31537022501186
512,1.0240000000000007,3574.784575357695,648.7632621452212,300.6870343098543
513,1.0260000000000007,3574.8089516674045,627.4074488505721,290.7890999792177
514,1.0280000000000007,3612.2647934850647,593.3786662146449,275.0175322456532
515,1.0300000000000007,3620.1045717332854,597.1246823370457,276.7537256216422
516,1.0320000000000007,3564.78791734263,634.8925331383944,294.25826651096986
517,1.0340000000000007,3621.151084480236,611.5295993536711,283.43007742813387
518,1.0360000000000007,3565.7075104426003,665.9453786760569,308.65055500265646
519,1.0380000000000007,3591.857736865186,644.5953425988555,298.7552982810681
520,1.0400000000000007,3576.192424630175,650.233246318996,301.36833858135884
521,1.0420000000000007,3560.943918909539,647.1611021608114,299.94446955270524
522,1.0440000000000007,3556.588191365485,659.6691271662712,305.74165500295555
523,1.0460000000000007,3548.4220712274655,669.1646180935204,310.14259934248196
524,1.0480000000000007,3544.5043644284706,663.2040902078152,307.38003007037554
525,1.0500000000000007,3543.7934802215423,649.1084094643593,300.8470022517018
526,1.0520000000000007,3571.9292379493236,621.9280539005995,288.24952489311966
527,1.0540000000000007,3520.6273034778533,666.6292196065187,308.9674997393858
528,1.0560000000000007,3551.312069329226,648.30122099258,300.4728887316084
529,1.0580000000000007,3521.4876581456156,659.5239798501134,305.6743825191697
530,1.0600000000000007,3521.7881556388566,669.2707789763808,310.1918025000736
531,1.0620000000000007,3562.8680657778277,652.6840576976538,302.504233981269
532,1.0640000000000007,3496.295552254316,696.3063003243878,322.722152489795
533,1.0660000000000007,3570.9359366999815,639.8065571412444,296.5358050063813
534,1.0680000000000007,3551.632344204594,644.994087100029,298.9401072992434
535,1.0700000000000007,3551.3676331309944,647.5898764580488,300.14319669918126
536,1.0720000000000007,3561.1875084684107,648.8742288649082,300.7384648636429
537,1.0740000000000007,3503.880146239546,688.2201351895928,318.9743986399832
538,1.0760000000000007,3538.374941942875,666.729916062206,309.01417025911593
539,1.0780000000000007,3551.3409747214864,651.7507372945547,302.0716611762973
540,1.0800000000000007,3521.517182424559,679.3520299941301,314.86423333507014
541,1.0820000000000007,3541.1403132219675,662.3748495206237,306.99569584938996
542,1.0840000000000007,3562.201761671702,646.7480453178287,299.75302708922914
543,1.0860000000000007,3503.559062442404,684.6368470191956,317.31362597312216
544,1.0880000000000007,3547.65312036419,646.9039133116603,299.8252683635795
545,1.0900000000000007,3520.202717716933,663.6841433048248,307.60252377566616
546,1.0920000000000007,3516.1525605676106,662.6950897425413,307.1441199174802
547,1.0940000000000007,3616.072508887981,599.1315126046538,277.6838458623215
548,1.0960000000000008,3509.402945895341,675.1800357103348,312.93060875804946
549,1.0980000000000008,3550.1281212804715,651.9416965395212,302.1601664483948
550,1.1000000000000008,3523.3440726414665,661.547000810504,306.6120067781561
551,1.1020000000000008,3498.3892443251207,679.1831600368023,314.7859659459997
552,1.1040000000000008,3624.4565852381165,594.8920935988426,275.71897145830684
553,1.1060000000000008,3541.168566189368,652.3952166065574,302.3703626970329
554,1.1080000000000008,3556.5581178196117,661.7679006382823,306.7143888302387
555,1.1100000000000008,3530.907406742157,688.6040732711554,319.1523452190202
556,1.1120000000000008,3500.5306858009826,710.0488138049841,329.0914953048922
557,1.1140000000000008,3586.525350164633,633.3100654780865,293.52482869869937
558,1.1160000000000008,3595.8469372569925,615.5465911719948,285.2918618835372
559,1.1180000000000008,3574.3305423584643,635.7843953222036,294.6716243730904
560,1.1200000000000008,3547.041577774693,655.4455278217793,303.7841126525935
561,1.1220000000000008,3527.3332084032118,686.7777802795172,318.30589990456025
562,1.1240000000000008,3533.8681259007535,680.955928131938,315.60760368683424
563,1.1260000000000008,3578.3056568141437,653.7583711445332,303.00215385915055
564,1.1280000000000008,3537.881198281084,681.2259600460529,315.73275734481996
565,1.1300000000000008,3549.2130769732285,671.5753600597382,311.2599234799669
566,1.1320000000000008,3545.908220526424,678.9165984243155,314.6624206939851
567,1.1340000000000008,3522.6902391502044,680.1415957808495,315.2301791409657
568,1.1360000000000008,3612.132752794201,625.2207319512963,289.7756063711729
569,1.1380000000000008,3539.5287948275327,670.9234441071749,310.9577752452667
570,1.1400000000000008,3599.323498164431,631.356509834528,292.61940003604894
571,1.1420000000000008,3581.2558223462074,636.5457117930055,295.0244772627866
572,1.1440000000000008,3559.3279497228905,645.3933333307505,299.1251488576665
573,1.1460000000000008,3597.342145753686,622.8468567915261,288.6753691609879
574,1.1480000000000008,3528.483209249225,673.7015037089586,312.2453427626292
575,1.1500000000000008,3580.0582027757882,641.0198513269424,297.0981392995356
576,1.1520000000000008,3556.51145367989,656.516698114574,304.2805757499585
577,1.1540000000000008,3535.1181950486607,677.6928920224309,314.0952605751584
578,1.1560000000000008,3547.367451261158,678.0236041881144,314.2485381512973
579,1.1580000000000008,3517.1348103360615,693.8460922017694,321.5819019125211
580,1.1600000000000008,3549.7573562968864,663.6168337538838,307.571327327849
581,1.1620000000000008,3549.4638954681686,671.7358019500971,311.33428465145425
582,1.1640000000000008,3540.0335571195574,679.6198145672679,314.98834540156486
583,1.1660000000000008,3532.2140140906085,662.5695600546896,307.0859397587685
584,1.1680000000000008,3556.192723421129,631.213701730594,292.5532117239899
585,1.1700000000000008,3523.6337266219016,641.5291960947216,297.3342090288207
586,1.1720000000000008,3552.787087981047,627.8514119237661,290.9948667783123
587,1.1740000000000008,3529.817507933254,634.0347112417221,293.8606855486577
588,1.1760000000000008,3517.503619927109,635.8504722416401,294.70224952420637
589,1.1780000000000008,3570.347927165112,579.7401127815247,268.6963725509425
590,1.1800000000000008,3520.46332671669,611.2401830554008,283.2959395484394
591,1.1820000000000008,3561.97718190042,576.2872177138925,267.0960341251254
592,1.1840000000000008,3523.2433251681614,610.2734524458647,282.84788187175036
593,1.1860000000000008,3502.802575124322,633.782318547368,293.7437072683281
594,1.1880000000000008,3549.814383280125,612.8842288777232,284.05791743995724
595,1.1900000000000008,3488.625241115118,655.5587438568473,303.8365857129643
596,1.1920000000000008,3534.489085579884,611.8603346832097,283.58336574019336
597,1.1940000000000008,3528.0723348391584,601.3459224700928,278.71017453109295
598,1.1960000000000008,3541.2509122205774,599.9922051131725,278.08275728801385
599,1.1980000000000008,3569.9633128886453,583.6584761589766,270.51244496450437
600,1.2000000000000008,3517.396937992202,625.081920415163,289.711270377501
601,1.2020000000000008,3544.9621699154486,613.5970445740968,284.3882913224785
602,1.2040000000000008,3545.364670481893,620.61345195584,287.64023675500806
603,1.2060000000000008,3476.2078349726617,679.4769375165924,314.9221251342574
604,1.2080000000000009,3474.753604504116,692.4566846489906,320.9379430744215
605,1.2100000000000009,3500.8249929512494,666.868868149817,309.07857139520485
606,1.2120000000000009,3528.213365316984,623.612827770412,289.03037930944646
607,1.2140000000000009,3629.390795536583,552.6154951155186,256.12472844179376
608,1.2160000000000009,3562.7046665103517,616.1929586529732,285.5914385277002
609,1.2180000000000009,3520.6326359001796,651.2419498078525,301.83584973413184
610,1.2200000000000009,3559.8832728249363,629.6724493727088,291.8388762681209
611,1.2220000000000009,3506.8515282356057,659.1687474772334,305.50974038401097
612,1.2240000000000009,3597.8665522873744,591.929066106677,274.34567552559355
613,1.2260000000000009,3534.081910370278,642.078387722373,297.5887468724715
614,1.2280000000000009,3465.5284767096273,703.4491079635918,326.0326815702738
615,1.2300000000000009,3521.748455332021,660.9229814335704,306.3227879725449
616,1.2320000000000009,3471.9662253371316,691.567053116858,320.52561906868027
617,1.2340000000000009,3574.0816002084284,633.0001769214869,293.3812023923293
618,1.2360000000000009,3557.3367025398875,654.82216180861,303.49519666624485
619,1.2380000000000009,3510.4180646538434,692.7888684421778,321.091902716478
620,1.2400000000000009,3581.1551721106625,648.7594322189689,300.68525922603925
621,1.2420000000000009,3545.180377958295,665.9604419097304,308.65753646927874
622,1.2440000000000009,3562.2421529648527,649.7781459391117,301.15740989361507
623,1.2460000000000009,3595.432315303635,636.6870368523523,295.08997821736926
624,1.2480000000000009,3524.161101101501,682.8405045866966,316.4810620624485
625,1.2500000000000009,3556.540316334005,654.0496118590236,303.13713731431847
626,1.252000000000001,3547.1998519607696,662.1981997452676,306.9138226913944
627,1.254000000000001,3487.2619603666353,711.8921548170038,329.94584198952595
628,1.256000000000001,3599.512250831478,634.859880503267,294.2431327563451
629,1.258000000000001,3525.5229952881455,679.9016208276153,315.1189562015562
630,1.260000000000001,3542.7105340260423,664.6229275688529,308.0376289560581
631,1.262000000000001,3591.457576882687,629.6941462941468,291.84893229832716
632,1.264000000000001,3492.151602370792,691.7989456541836,320.63309599192104
633,1.266000000000001,3602.61790998805,613.7975170612335,284.4812057662134
634,1.268000000000001,3547.3472245811827,651.8533012270927,302.11919722912506
635,1.270000000000001,3533.3743692335083,669.6291796565056,310.3579130736672
636,1.272000000000001,3586.1951914514757,638.5290188491344,295.94369502931255
637,1.274000000000001,3512.0867862874984,672.6561609208584,311.760850126977
638,1.276000000000001,3563.593103780073,635.5282315686345,294.5528982924803
639,1.278000000000001,3576.360206028108,639.5996006503701,296.43988537420853
640,1.280000000000001,3499.285218889021,694.0757072120905,321.688323253733
641,1.282000000000001,3521.5899283030412,671.2452215701342,311.10691178965885
642,1.284000000000001,3534.3092435543767,665.7307139635086,308.5510627848424
643,1.286000000000001,3505.5715885219506,670.4196793586016,310.7242917281244
644,1.288000000000001,3598.372564754576,600.2029547616839,278.1804349625838
645,1.290000000000001,3514.584006284491,675.8579564448446,313.2448096184417
646,1.292000000000001,3527.7544519935145,670.5298973619938,310.7753752689186
647,1.294000000000001,3594.8730727002367,635.0113166384399,294.31331996488393
648,1.296000000000001,3492.567809856624,698.5027794407215,323.7401706636818
649,1.298000000000001,3618.9566376904368,624.3507159464061,289.37237371671046
650,1.300000000000001,3536.68777742203,682.4183203428984,316.2853892560379
651,1.302000000000001,3501.547752238006,716.2315974831581,331.9570750879123
652,1.304000000000001,3547.854301989206,696.6755512109958,322.89329188761366
653,1.306000000000001,3489.8584286748774,718.4156114608049,332.96931595318324
654,1.308000000000001,3593.9786404549486,637.221507102251,295.3376930368513
655,1.310000000000001,3586.12706146402,638.696072505787,296.0211206042802
656,1.312000000000001,3578.8477879158563,655.4202929511666,303.77241686331496
657,1.314000000000001,3567.5071298471994,667.5459330976009,309.3923756178902
658,1.316000000000001,3543.469347241462,697.1853536814451,323.129573751689
659,1.318000000000001,3551.5754154130227,696.5432866737247,322.8319902791889
660,1.320000000000001,3612.9852858662016,646.8295893128961,299.7908208785407
661,1.322000000000001,3594.124280833301,651.5640458762646,301.98513394491385
662,1.324000000000001,3569.4352362119935,678.5791765004396,314.50603329734696
663,1.326000000000001,3586.3940917902037,678.5476812422276,314.4914359606308
664,1.328000000000001,3533.0143075661144,714.0986910387874,330.9685214033255
665,1.330000000000001,3633.105597455182,629.0743722692132,291.561681116928
666,1.332000000000001,3600.157489592337,646.1926914453506,299.49563318508643
667,1.334000000000001,3597.197963057213,669.3759404718876,310.2405424643295
668,1.336000000000001,3623.987505866342,647.6418915912509,300.16730453181356
669,1.338000000000001,3564.3708610833964,683.7447138801217,316.90014252939164
670,1.340000000000001,3665.1820031256757,612.0098713412881,283.65267258424853
671,1.342000000000001,3612.453448061493,629.4853935539722,291.75218014540843
672,1.344000000000001,3616.871855764777,633.7656734362245,293.7359926374334
673,1.346000000000001,3611.375304527708,635.3497934639454,294.47019628446355
674,1.348000000000001,3540.673051364847,695.2666089013219,322.24027913345645
675,1.350000000000001,3618.083221905992,651.9131878912449,302.14695333753826
676,1.352000000000001,3604.2607293456203,640.158265195787,296.6988137000511
677,1.354000000000001,3598.5593537037603,638.6574952453375,296.003240920406
678,1.356000000000001,3615.408217842818,633.9997116550803,293.8444640353208
679,1.358000000000001,3573.33544724913,667.5435613058507,309.39127634629307
680,1.360000000000001,3584.2780096578754,662.1820804998279,306.9063517873075
681,1.362000000000001,3605.9895967386074,652.56369407475,302.4484481763052
682,1.364000000000001,3558.375991621182,703.5709068775177,326.08913260002134
683,1.366000000000001,3555.2156365543015,700.9891555532813,324.8925495098457
684,1.368000000000001,3560.921364168764,701.4185411781073,325.0915599927718
685,1.370000000000001,3534.235791471914,705.6716445274651,327.0627767791586
686,1.372000000000001,3582.4245399452157,666.5798734799027,308.94462893067544
687,1.374000000000001,3577.2070524530827,681.7070216052234,315.95571844941327
688,1.376000000000001,3537.7477483075454,716.3142350912094,331.9953757419987
689,1.378000000000001,3566.372875930403,689.042940735817,319.3557503193149
690,1.380000000000001,3524.206396520265,714.3648592308164,331.09188431389504
691,1.382000000000001,3547.5606577537365,686.5639464110136,318.20679276408697
692,1.384000000000001,3621.8705708059824,615.0996314361691,285.0847061993868
693,1.386000000000001,3598.9270833825103,633.5786417275667,293.6493076891947
694,1.388000000000001,3650.1894022381275,600.0259325802326,278.0983892028229
695,1.390000000000001,3597.43397221727,652.855962831527,302.58390810571933
696,1.392000000000001,3549.0543519460007,702.3451649583876,325.5210290651915
697,1.394000000000001,3583.034118851774,681.8089532312006,316.0029614425139
698,1.396000000000001,3546.152652332221,697.1375748850405,323.1074293649272
699,1.398000000000001,3581.8995295401073,679.3266444504261,314.8524677122365
700,1.400000000000001,3571.4075021819554,701.6214147508144,325.1855872851241
701,1.402000000000001,3567.791365760506,702.5261204987764,325.6048978474674
702,1.404000000000001,3562.6043084041557,694.931096419692,322.08477671992324
703,1.406000000000001,3558.50472348103,678.3847874030471,314.41593836656455
704,1.408000000000001,3533.7542959266684,708.9855704456568,328.59870616111635
705,1.410000000000001,3536.121084943541,705.4590646103024,326.96425081664626
706,1.412000000000001,3562.2721444686285,678.3927244544029,314.4196170095652
707,1.414000000000001,3597.3394105556763,647.5388831049204,300.1195624384018
708,1.416000000000001,3666.786326758225,593.3581130057573,275.0080063002328
709,1.418000000000001,3630.4138398306786,619.614781178534,287.17737553612966
710,1.420000000000001,3595.201484901958,657.4563398845494,304.71607836487743
711,1.422000000000001,3550.7829500973567,704.4754704236984,326.5083772550694
712,1.424000000000001,3509.5541077108464,739.6469675600529,342.8095672009956
713,1.426000000000001,3576.069792018865,702.121589794755,325.41740705571493
714,1.428000000000001,3553.2741011238068,703.6501715928316,326.1258699949447
715,1.430000000000001,3587.724044165352,654.5788683146238,303.38243565858284
716,1.432000000000001,3576.2989132909906,644.7631872743368,298.83309047529366
717,1.434000000000001,3573.928068618883,643.8813029229641,298.424357111845
718,1.436000000000001,3579.7948258082724,643.5161619186401,298.2551225511024
719,1.438000000000001,3546.810197929979,665.621637545526,308.5005083429527
720,1.440000000000001,3574.7756785760976,645.9784571528435,299.3963404571838
721,1.442000000000001,3579.591132130601,644.0020293295383,298.48031105879886
722,1.444000000000001,3609.4958233015022,627.506644628942,290.83507496910147
723,1.446000000000001,3595.124351244547,626.8468829989433,290.52929044113705
724,1.448000000000001,3572.1145599159754,643.5089920274913,298.2517994694304
725,1.450000000000001,3571.3339932711206,645.4695501551032,299.160473624367
726,1.452000000000001,3534.203072386921,671.546088155359,311.2463566172453
727,1.454000000000001,3526.557055086956,686.4305917173624,318.14498589294465
728,1.456000000000001,3503.30227835396,698.9678731709719,323.95573104230533
729,1.458000000000001,3553.0628897944807,646.10926938802,299.4569689565791
730,1.460000000000001,3587.7569954950704,607.0147862583399,281.3375641196436
731,1.462000000000001,3613.6898037559695,585.5228998810053,271.3765630062998
732,1.464000000000001,3613.10025283707,607.8919699341059,281.7441188267319
733,1.466000000000001,3565.4794854895554,654.3215432930738,303.2631713566436
734,1.468000000000001,3545.7115875958807,658.1725444169715,305.04802289592436
735,1.470000000000001,3544.5704928307205,663.6002304702997,307.5636320830779
736,1.472000000000001,3561.007998162542,655.515028687194,303.81632472488997
737,1.474000000000001,3566.9586082884452,650.6774874553084,301.5742342563922
738,1.476000000000001,3562.120259186846,650.5020882338285,301.4929407017099
739,1.478000000000001,3566.0390642035163,655.8254333585501,303.9601902387252
740,1.480000000000001,3558.386035739106,670.5045937746763,310.7636476310084
741,1.482000000000001,3551.4982881118885,672.9430789649487,311.8938301226109
742,1.484000000000001,3545.244284763594,664.8776660766453,308.1556944676275
743,1.486000000000001,3563.9447633718482,641.7642992436886,297.4431739976231
744,1.488000000000001,3596.386543581855,614.3493089228868,284.7369487592556
745,1.490000000000001,3582.646193401084,629.5953026562929,291.8031205175731
746,1.492000000000001,3595.8145608335144,633.1216833740473,293.43751787287783
747,1.494000000000001,3568.0039402936927,668.8525467813015,309.99796137846715
748,1.496000000000001,3562.054832168051,672.7457070536911,311.8023527253615
749,1.498000000000001,3592.2301424826837,643.9801685959101,298.4701791053637
750,1.500000000000001,3570.064345303119,657.0958340615034,304.5489921053616
751,1.5020000000000011,3588.8914991786114,652.1271856576204,302.246136440952
752,1.5040000000000011,3592.5343822721734,648.4315983951092,300.5333156959496
753,1.5060000000000011,3555.8204605394385,674.7417635703459,312.7274795772168
754,1.5080000000000011,3578.4697792652405,646.1655959039927,299.48307501718557
755,1.5100000000000011,3546.6614241964526,676.5223530977964,313.55274237425294
756,1.5120000000000011,3551.7609203789725,660.2762681823224,306.0230510717167
757,1.5140000000000011,3555.769455290527,647.6592383682728,300.17534436890344
758,1.5160000000000011,3549.018510689155,647.9131919965148,300.29304610663104
759,1.5180000000000011,3560.804926538036,620.9652033150196,287.80326551939345
760,1.5200000000000011,3602.153639633336,588.4840829595923,272.74900409521825
761,1.5220000000000011,3600.8229734572924,574.0979458559304,266.0813563517695
762,1.5240000000000011,3605.2974539200186,585.1466179471463,271.20216487780175
763,1.5260000000000011,3545.4672728857367,641.1920000389218,297.17792631690486
764,1.5280000000000011,3494.473357401035,691.1856637597084,320.3488537655102
765,1.5300000000000011,3542.815223454043,636.5698923543096,295.0356844036509
766,1.5320000000000011,3552.764443022792,615.3276519533247,285.19038852923785
767,1.5340000000000011,3604.4164156249135,582.4658886883408,269.9597077633953
768,1.5360000000000011,3599.9446815048686,585.1339162252843,271.1962779182586
769,1.5380000000000011,3529.055325128731,635.8569347783923,294.7052447631842
770,1.5400000000000011,3544.2279464268468,636.8674414884299,295.17359166801157
771,1.5420000000000011,3504.1412373884923,661.331346809864,306.5120560477848
772,1.5440000000000011,3548.979714274068,632.7376023828983,293.2595050584939
773,1.5460000000000012,3559.841148090676,617.305981695652,286.1072994238844
774,1.5480000000000012,3503.534404163842,659.9213468581438,305.8585531005651
775,1.5500000000000012,3511.9052223061553,661.6668475270271,306.66755300875485
776,1.5520000000000012,3493.3796503740705,654.4584366008639,303.326618295054
777,1.5540000000000012,3518.9022858679637,629.7704476024956,291.88429622144065
778,1.5560000000000012,3544.3411861072636,609.0322113996372,282.27259484359826
779,1.5580000000000012,3517.361297858075,627.1205209344625,290.65611540812716
780,1.5600000000000012,3493.05734882889,645.3472741469741,299.10380147229415
781,1.5620000000000012,3508.092503819975,651.7950371205807,302.092193139319
782,1.5640000000000012,3505.458133349788,635.1739517636597,294.38869765090647
783,1.5660000000000012,3600.5949154062073,563.8690822124481,261.3405104180025
784,1.5680000000000012,3574.0811731506947,582.7432568222284,270.0882615925917
785,1.5700000000000012,3528.7573538344695,617.9807778559625,286.42005211511497
786,1.5720000000000012,3513.7912362563766,645.2677920460701,299.06696332408814
787,1.5740000000000012,3476.4085189775906,670.7121632546186,310.8598513696891
788,1.5760000000000012,3553.429449648258,617.9487811503932,286.4052223689399
789,1.5780000000000012,3559.534225320105,601.0447371006012,278.5705819542406
790,1.5800000000000012,3562.428623109252,593.3372225537896,274.99832405030577
