#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
1548,3.0959999999998806,3459.2022120974834,679.2108967900276,314.79882130103493
1549,3.0979999999998804,3489.492133863165,665.9695955961943,308.6617789950141
1550,3.09999999999988,3453.7842511384624,684.0765575692058,317.05394454092226
1551,3.10199999999988,3465.8462405227,679.917566485703,315.1263466518488
1552,3.1039999999998797,3522.6581486230825,637.259553104639,295.3553264946824
1553,3.1059999999998795,3519.926165730005,623.411459647119,288.937049758699
1554,3.1079999999998793,3539.1381345131776,607.0745049808174,281.36524239090573
1555,3.109999999999879,3527.693467229383,631.3449518457055,292.6140431707879
1556,3.111999999999879,3511.3532122565775,645.8365232460201,299.33055731562666
1557,3.1139999999998786,3532.5393135695595,631.0394296422601,292.47244056991616
1558,3.1159999999998784,3523.923433421074,638.6175584048033,295.98473110204753
1559,3.117999999999878,3512.1237583753064,630.8968370780349,292.40635215561576
1560,3.119999999999878,3519.1948255809366,610.4169006720185,282.914366865917
1561,3.1219999999998778,3543.7016595165587,588.3115179240704,272.6690241213444
1562,3.1239999999998775,3557.127167622686,565.4753220975399,262.0849661164362
1563,3.1259999999998773,3570.7552906401797,567.4363052770495,262.99383727327165
1564,3.127999999999877,3523.092316938226,608.5600193534046,282.0537445567665
1565,3.129999999999877,3519.345244432461,615.3753901235759,285.2125140867005
1566,3.1319999999998767,3542.5542784867685,605.4568645730615,280.6155028091983
1567,3.1339999999998764,3543.718225879489,602.8562467843294,279.41017554131076
1568,3.135999999999876,3559.6848226677503,580.5267778635025,269.0609739460845
1569,3.137999999999876,3529.357532522303,603.8404881134629,279.8663490387492
1570,3.139999999999876,3548.867554690816,597.3732236176729,276.8689188592005
1571,3.1419999999998756,3532.74422036776,608.2655642852187,281.9172713216799
1572,3.1439999999998753,3527.2496904727413,612.9074839353561,284.06869563089424
1573,3.145999999999875,3508.7204973372973,629.1079370826483,291.5772376454768
1574,3.147999999999875,3514.190583255735,621.7260976582766,288.15592276256183
1575,3.1499999999998747,3564.621273898647,581.9017176777124,269.6982273160153
1576,3.1519999999998745,3524.2318730350926,606.1272958666086,280.926232483839
1577,3.1539999999998742,3536.2121884386397,615.9047652855515,285.45786744867326
1578,3.155999999999874,3477.8656230174347,662.1697203069925,306.90062311870986
1579,3.157999999999874,3503.274828689766,641.9598110020161,297.53378925624577
1580,3.1599999999998736,3528.7538230550817,611.6496553868055,283.485720672227
1581,3.1619999999998734,3484.355525377334,652.1172395907342,302.24152666489107
1582,3.163999999999873,3477.3290882917463,673.614596799016,312.2050633841002
1583,3.165999999999873,3445.910326599271,691.8866268545389,320.6737342364671
1584,3.1679999999998727,3516.4485029970638,633.2535938471556,293.49865538060624
1585,3.1699999999998725,3544.947085564152,608.9546091109514,282.2366279456524
1586,3.1719999999998723,3552.6624581950127,605.6715818792582,280.7150194029736
1587,3.173999999999872,3485.3567669078584,663.9155999571085,307.70979867609185
1588,3.175999999999872,3466.8571054326712,670.7264617532492,310.8664783989911
1589,3.1779999999998716,3518.7248653647366,631.72951451689,292.7922792329262
1590,3.1799999999998714,3516.41300469801,626.1395734809339,290.20146854720593
1591,3.181999999999871,3574.4723879777703,576.9627664238214,267.40913560600876
1592,3.183999999999871,3509.4260027015225,613.6197597160935,284.3988192747832
1593,3.1859999999998707,3529.934918947878,606.3848966658115,281.0456246024556
1594,3.1879999999998705,3517.003371494484,607.7304190471768,281.66924366052694
1595,3.1899999999998703,3497.8756724476225,611.8683668151498,283.5870884508849
1596,3.19199999999987,3516.4181805824737,617.94844936952,286.4050685960421
1597,3.19399999999987,3454.9067233511123,664.0738656893373,307.78315124772075
1598,3.1959999999998696,3508.8325705939315,607.8932400494814,281.7447074963558
1599,3.1979999999998694,3482.4853997796417,625.2350695505738,289.7822515227365
1600,3.199999999999869,3523.1371410527026,611.9317469112575,283.6164636856506
1601,3.201999999999869,3524.8804348757367,600.6646745242178,278.39443158381584
1602,3.2039999999998687,3507.3336428724106,620.2784279882908,287.4849607566539
1603,3.2059999999998685,3536.8781590476974,590.2761187851429,273.5795719914029
1604,3.2079999999998683,3489.4655057210584,621.3080698400736,287.96217636499483
1605,3.209999999999868,3518.2072031234966,606.6182951331139,281.153799490031
1606,3.211999999999868,3514.4527955941267,612.2737403921783,283.77496989512883
1607,3.2139999999998676,3505.5626678980298,623.8596731312573,289.1447865267113
1608,3.2159999999998674,3514.5362839190166,615.7321192994714,285.3778499560546
1609,3.217999999999867,3509.636912559752,619.0436074472964,286.9126494868253
1610,3.219999999999867,3455.377279020973,641.8467455729842,297.4813859983515
1611,3.2219999999998667,3484.8879577735315,619.1206602752209,286.9483617221901
1612,3.2239999999998665,3491.5345315794802,609.0279757902026,282.27063173484396
1613,3.2259999999998663,3462.183022148103,633.5152299590409,293.61991777498264
1614,3.227999999999866,3516.61015018298,597.7448802739382,277.04117327660447
1615,3.229999999999866,3478.3990888857625,618.3575120121241,286.59465983837737
1616,3.2319999999998656,3529.9125421663157,588.1369423866272,272.5881123255019
1617,3.2339999999998654,3554.7881220356903,583.7013963907957,270.53233751695086
1618,3.235999999999865,3507.3878189009956,616.0422432273626,285.5215853516715
1619,3.237999999999865,3527.3298116998158,597.6291295737028,276.98752545650757
1620,3.2399999999998648,3489.8122377350337,618.2849211674184,286.5610156308733
1621,3.2419999999998645,3489.199075843335,615.612918857485,285.3226032590225
1622,3.2439999999998643,3520.612515862693,584.2879981845617,270.80421412276405
1623,3.245999999999864,3491.519927069672,608.7831363715231,282.1571542262048
1624,3.247999999999864,3493.5682649921037,620.239870980382,287.46709045937223
1625,3.2499999999998637,3534.375717001629,589.418812379241,273.1822299473526
1626,3.2519999999998634,3493.1262923824943,605.1134922653437,280.45635754482186
1627,3.2539999999998632,3523.972718604502,584.5753079354763,270.93737566561276
1628,3.255999999999863,3497.648979624395,605.0375375673175,280.4211542677191
1629,3.257999999999863,3465.056412787304,638.1673956029117,295.7760908695384
1630,3.2599999999998626,3502.331385313195,610.2991339676082,282.8597846736817
1631,3.2619999999998623,3512.7394357371486,588.0735012377845,272.55870879418035
1632,3.263999999999862,3534.3766059113077,553.0609418675303,256.33118289231635
1633,3.265999999999862,3534.279820702166,570.7789502739906,264.54307729582996
1634,3.2679999999998617,3511.1465303684927,601.0349594317377,278.5660502268377
1635,3.2699999999998615,3485.033507527445,626.0775064397603,290.172701883574
1636,3.2719999999998612,3501.2392732609405,601.1893420182168,278.6376030486236
1637,3.273999999999861,3529.8456360442906,567.5105597674847,263.02825254277883
1638,3.275999999999861,3540.3229615391574,555.945054396987,257.6679035324935
1639,3.2779999999998606,3525.8074280867695,578.4945016615093,268.11906009286287
1640,3.2799999999998604,3484.1650815286084,609.902733117342,282.67606188446223
1641,3.28199999999986,3441.770102573686,647.0456046462059,299.89093907839623
1642,3.28399999999986,3451.1139848145067,629.7422377690673,291.8712216044781
1643,3.2859999999998597,3461.1055910569958,634.3792890161276,294.0203895194598
1644,3.2879999999998595,3457.4618456867865,633.9174162000418,293.8063219613833
1645,3.2899999999998593,3481.9144554530612,616.9284422174096,285.93231845213177
1646,3.291999999999859,3436.351473398634,660.3337987810373,306.0497151973216
1647,3.293999999999859,3468.59157026665,624.0688331946731,289.2417274646994
1648,3.2959999999998586,3528.7825785681016,577.6911733746529,267.746735680791
1649,3.2979999999998584,3495.38214219351,586.9517269171774,272.0387918794757
1650,3.299999999999858,3529.6154148926835,568.747856348753,263.6017114010272
1651,3.301999999999858,3467.1030686508275,616.2253306359053,285.60644220640785
1652,3.3039999999998577,3429.8596808287657,644.2107543498278,298.5770503641806
1653,3.3059999999998575,3491.665366630663,606.4027194082737,281.0538850387148
1654,3.3079999999998573,3475.416233552747,608.3689824440517,281.96520328899015
1655,3.309999999999857,3493.2723150180063,601.8262220099568,278.9327824570482
1656,3.311999999999857,3492.2877209988765,606.7980824932456,281.2371268472948
1657,3.3139999999998566,3462.6770438143394,638.8366638571024,296.0862815018576
1658,3.3159999999998564,3512.051504569721,583.4016930647194,270.39343183355464
1659,3.317999999999856,3534.164721952413,562.2244311869144,260.5782520285444
1660,3.319999999999856,3495.279085097496,583.1327446848154,270.26878036906146
1661,3.3219999999998557,3518.856074086052,581.9249215498567,269.70898178364104
1662,3.3239999999998555,3502.1415607269264,604.3574057519436,280.10592862157455
1663,3.3259999999998553,3496.837224501778,609.7904138341546,282.6240044482169
1664,3.327999999999855,3549.1745638727552,571.9278089534491,265.0755471955978
1665,3.329999999999855,3511.2726886301643,596.6830403972417,276.5490346151457
1666,3.3319999999998546,3539.2298132024116,588.1379502490163,272.58857944682404
1667,3.3339999999998544,3513.0527391113683,615.5582154393196,285.2972494673784
1668,3.335999999999854,3466.748170446266,648.0406430363655,300.3521167683478
1669,3.337999999999854,3487.220781420019,632.3327775225043,293.07187793194504
1670,3.3399999999998538,3464.4872542132034,652.4883873015642,302.4135451976473
1671,3.3419999999998535,3498.135261587693,636.130490578711,294.8320316623747
1672,3.3439999999998533,3513.1199308360337,625.034023385495,289.6890711923075
1673,3.345999999999853,3513.0543740309186,633.1145534515381,293.4342133157624
1674,3.347999999999853,3524.0764516574673,624.0135442577302,289.216102298403
1675,3.3499999999998527,3515.9283144978217,623.5164727121592,288.98572092880545
1676,3.3519999999998524,3544.3734762669883,604.549229644239,280.19483463806716
1677,3.353999999999852,3541.2582854853354,596.0059365779161,276.23521237638374
1678,3.355999999999852,3541.1086426234215,603.8945162855089,279.89138986915617
1679,3.3579999999998518,3527.051616556604,612.0188666209579,283.6568416920333
1680,3.3599999999998515,3506.3468207774094,622.2163621038198,288.3831491959307
1681,3.3619999999998513,3508.2708306891254,624.2961249351501,289.34707202311535
1682,3.363999999999851,3517.7399141072638,623.8399670328945,289.13565319777575
1683,3.365999999999851,3534.5476000654853,609.4548988249153,282.4685008631942
1684,3.3679999999998507,3543.764648519118,604.4325183182955,280.1407415897767
1685,3.3699999999998504,3545.112707756587,603.2269613146782,279.5819933047543
1686,3.3719999999998502,3540.9250963271006,610.4766352865845,282.942052502801
1687,3.37399999999985,3561.221142364793,585.086805485189,271.17444316042014
1688,3.37599999999985,3557.6418595347895,582.6483463123441,270.04427272730425
1689,3.3779999999998496,3558.9552769545808,582.3474488351494,269.9048135819916
1690,3.3799999999998493,3576.085301178635,574.1800516601652,266.11941052686774
1691,3.381999999999849,3541.6835194170817,606.0510025322437,280.89087225648586
1692,3.383999999999849,3558.602180300175,595.5558743998408,276.0266187807276
1693,3.3859999999998487,3511.525004349078,634.6135804951191,294.12897829766695
1694,3.3879999999998485,3513.4522949966013,627.1756145656109,290.68165005462447
1695,3.3899999999998482,3555.728022969688,590.217051319778,273.5521955630181
1696,3.391999999999848,3548.635417843365,582.9453461021185,270.18192538303975
1697,3.393999999999848,3582.2525064338806,557.6047977209091,258.43715685940896
1698,3.3959999999998476,3516.7874482568695,615.3051719218493,285.17996954531884
1699,3.3979999999998474,3481.886856022884,651.2030768841505,301.81783301705656
1700,3.399999999999847,3505.8542457645635,642.2607212876901,297.6732543379976
1701,3.401999999999847,3521.3268870049033,625.3012602478266,289.8129294072857
1702,3.4039999999998467,3531.125920775241,613.3419867791235,284.27007782855384
1703,3.4059999999998465,3534.369666748691,610.3374369852245,282.87753725223257
1704,3.4079999999998463,3538.3965850508066,616.3798359036446,285.6780518881709
1705,3.409999999999846,3531.1484542869257,616.317126410082,285.64898746245103
1706,3.411999999999846,3579.7084270200103,585.4681073985994,271.3511679354035
1707,3.4139999999998456,3521.716826780128,622.5380629319698,288.53225022182966
1708,3.4159999999998454,3552.5989179381977,608.7962110340595,282.16321403527854
1709,3.417999999999845,3567.404065191873,599.9177708029747,278.04825867613147
1710,3.419999999999845,3507.953259906859,635.8803428262472,294.71609386161373
1711,3.4219999999998447,3543.884404467546,616.2453135028481,285.61570381129314
1712,3.4239999999998445,3455.397404164669,672.9089224636555,311.8779993601811
1713,3.4259999999998443,3494.078887725609,633.1892995387316,293.4688564291997
1714,3.427999999999844,3536.4017567540395,599.0844447389245,277.6620309757777
1715,3.429999999999844,3497.827997119526,620.1527698487043,287.42672106348107
1716,3.4319999999998436,3523.1542034383274,594.0214777886868,275.3154608077292
1717,3.4339999999998434,3472.8404373830526,615.9862172473222,285.49561858264246
1718,3.435999999999843,3472.094271795486,613.4971123635769,284.34197501302236
1719,3.437999999999843,3486.6349603441886,594.1998689956963,275.3981410797368
1720,3.4399999999998427,3476.9397896822884,620.5629618167877,287.61683572252156
1721,3.4419999999998425,3456.210105547343,635.8112961240113,294.68409228363356
1722,3.4439999999998423,3489.6676854110665,621.7599360980093,288.17160611068374
1723,3.445999999999842,3500.5457892635714,620.0350317209959,287.37215211589796
1724,3.447999999999842,3524.000947259028,590.500927623827,273.6837657812408
1725,3.4499999999998416,3527.8838704904883,603.0463301166892,279.4982748478128
1726,3.4519999999998414,3498.1791160794783,621.8557051867247,288.2159929077554
1727,3.453999999999841,3537.508600093086,593.2808193787932,274.97218245998323
1728,3.455999999999841,3494.156722137832,614.2665251046419,284.69858034006586
1729,3.4579999999998408,3510.3735248645644,598.0099740996957,277.1640382428131
1730,3.4599999999998405,3487.6816599270205,619.3251957297325,287.04315925900653
1731,3.4619999999998403,3455.5665359703235,631.425835929811,292.6515311063596
1732,3.46399999999984,3473.978363897313,621.5521200932562,288.0752881133534
1733,3.46599999999984,3465.8743727087385,622.4118176698685,288.4737384107086
1734,3.4679999999998397,3502.1691411739557,582.0883814245462,269.7847417223074
1735,3.4699999999998394,3509.09345791781,583.3036206960678,270.3479775185552
1736,3.471999999999839,3511.899902132467,583.2253156751394,270.3116849201786
1737,3.473999999999839,3490.2589986060157,607.2255841270089,281.4352641431612
1738,3.4759999999998388,3473.384836328343,617.5465097017586,286.2187786907367
1739,3.4779999999998386,3463.234706065745,609.451120018959,282.4667494724751
1740,3.4799999999998383,3447.7824835890315,612.5433194637299,283.8999136708735
1741,3.481999999999838,3493.2662262754857,589.523813277483,273.23089547842454
1742,3.483999999999838,3474.887351700232,595.93515381217,276.2024061724041
1743,3.4859999999998377,3465.8631056026898,603.4082278460264,279.66600622427524
1744,3.4879999999998375,3432.0721249968155,623.471587125212,288.96491747890326
1745,3.4899999999998372,3431.5972074816345,623.9379042312503,289.1810448644136
1746,3.491999999999837,3414.8314793744466,631.1603429764509,292.528481153574
1747,3.493999999999837,3465.90615667788,588.0228947103024,272.5352538183006
1748,3.4959999999998366,3491.543164843355,571.0998174399137,264.6917919382248
1749,3.4979999999998364,3437.42730795046,609.904736623168,282.6769904638997
1750,3.499999999999836,3516.2988485883798,548.6011231020093,254.26415820640895
1751,3.501999999999836,3468.6420638199306,578.3994963988662,268.0750273118242
1752,3.5039999999998357,3479.0377513436943,577.2357823718339,267.5356722959189
1753,3.5059999999998355,3504.770235094369,569.1762167438865,263.80024671328056
1754,3.5079999999998353,3422.1169412905692,625.5546382367611,289.9303643492708
1755,3.509999999999835,3499.10723650864,570.1985211893916,264.2740616004927
1756,3.511999999999835,3478.2163088423076,564.7594479322433,261.7531747030471
1757,3.5139999999998346,3482.477658767846,564.9827766865492,261.85668250739826
1758,3.5159999999998344,3519.794262092688,543.1052459478378,251.7169439930844
1759,3.517999999999834,3474.334582392021,566.622313991189,262.61657080338836
1760,3.519999999999834,3493.6134440193528,564.2494709063321,261.5168119364805
1761,3.5219999999998337,3506.2753339563606,570.5749537497759,264.44852954096353
1762,3.5239999999998335,3472.4323814530035,596.8837329261005,276.64205104322014
1763,3.5259999999998333,3478.727096218976,593.3384645655751,274.99889969455404
1764,3.527999999999833,3484.199890634638,589.647739559412,273.2883324949151
1765,3.529999999999833,3439.03373412335,611.8332722187042,283.5708229026622
1766,3.5319999999998326,3521.022199113515,551.2707519233227,255.501470520202
1767,3.5339999999998324,3501.84268981883,572.9108464866877,265.531162760985
1768,3.535999999999832,3478.668212626373,578.0023534670472,267.89096058466254
1769,3.537999999999832,3509.588118573196,560.9757956713438,259.9995378318289
1770,3.5399999999998317,3422.320360443129,614.3105034977198,284.71896332621793
1771,3.5419999999998315,3482.5286871920216,581.1293218769133,269.3402394085501
1772,3.5439999999998313,3488.616212649864,577.4938370883465,267.6552747948971
1773,3.545999999999831,3488.5731601504485,561.4289219575003,260.20955157197454
1774,3.547999999999831,3547.7438890958547,525.5098355934024,243.56187100167352
1775,3.5499999999998306,3491.774228970182,588.0298822112381,272.53849236625206
1776,3.5519999999998304,3482.1318757699446,608.691654920578,282.1147546518391
1777,3.55399999999983,3467.466569746797,623.2680388996378,288.8705775002729
1778,3.55599999999983,3478.2273463323763,616.9165894091129,285.9268249447417
1779,3.5579999999998297,3510.2607387288845,588.7451282516122,272.86999265800836
1780,3.5599999999998295,3528.4073679676194,587.3088909313083,272.20432928647386
1781,3.5619999999998293,3487.494464386775,618.7206457853317,286.76296409309504
1782,3.563999999999829,3460.8933253248215,643.1678194180131,298.0936737152184
1783,3.565999999999829,3487.8356491049162,624.7729969210923,289.56809135569017
1784,3.5679999999998286,3506.323330161289,600.9063591845334,278.5064469336187
1785,3.5699999999998284,3565.9949384896427,550.2396173235029,255.0235630570561
1786,3.571999999999828,3540.3545164178468,574.4967717602849,266.2662030984699
1787,3.573999999999828,3526.0985759415307,582.8229000847787,270.1251744355597
1788,3.5759999999998278,3499.7013142276664,603.7520309016109,279.82535113050267
1789,3.5779999999998275,3491.746079870729,608.3530153930187,281.9578029235535
1790,3.5799999999998273,3500.5367041250393,607.3829479850829,281.50819871660696
1791,3.581999999999827,3473.701841138489,624.858511082828,289.6077252270638
1792,3.583999999999827,3532.423602423525,585.8333419337869,271.52044584557666
1793,3.5859999999998267,3499.7225395656533,608.1542203761637,281.86566594918776
1794,3.5879999999998264,3492.1250003065325,622.2925331257284,288.41845273423877
1795,3.589999999999826,3457.629414359468,652.5025325380266,302.420101193416
1796,3.591999999999826,3449.5074294539045,661.7763418927789,306.71830115994123
1797,3.593999999999826,3531.6423359494765,604.6129758134484,280.2243795393996
1798,3.5959999999998256,3498.450897337414,630.0216473862529,292.00072161480756
1799,3.5979999999998253,3513.8016253503847,625.6052690669894,289.95383058892145
1800,3.599999999999825,3475.3534500449423,655.4060052782297,303.765794851476
1801,3.601999999999825,3435.5731576660874,683.673644028604,316.86720326767846
1802,3.6039999999998247,3511.3050417160375,618.8174270540476,286.80782001260366
1803,3.6059999999998245,3495.006703680974,618.2453647851944,286.54268214629894
1804,3.6079999999998242,3518.18105131252,612.7042921632528,283.97452086035025
1805,3.609999999999824,3523.685741453035,615.7953101843596,285.40713749571836
1806,3.611999999999824,3502.370564105,643.4628124088049,298.23039626521313
1807,3.6139999999998236,3511.6287667704855,646.1820233417675,299.49068876141865
1808,3.6159999999998234,3513.711912534327,636.404404938221,294.95898474560505
1809,3.617999999999823,3500.379965335025,646.1623682081699,299.481579053494
1810,3.619999999999823,3508.453369033883,643.1261809021235,298.074375208989
1811,3.6219999999998227,3531.5918856636963,627.5404634922743,290.85074924400647
1812,3.6239999999998225,3497.7432763831566,648.9489364996552,300.7730901552448
1813,3.6259999999998223,3562.7851482890655,598.8087039887905,277.5342314019825
1814,3.627999999999822,3518.871973201265,635.1825802028179,294.39269673644753
1815,3.629999999999822,3532.4771725749124,606.330034673214,281.02019731516447
1816,3.6319999999998216,3581.445571999695,562.6661359900609,260.78297217077215
1817,3.6339999999998214,3527.468000493882,596.9224803708494,276.66000960365113
1818,3.635999999999821,3575.3145617995287,572.441016562283,265.3134072639612
1819,3.637999999999821,3536.1863223032087,607.7060007750988,281.6579263461188
1820,3.6399999999998207,3514.5343339005594,628.0029692724347,291.0651101665528
1821,3.6419999999998205,3542.744149111688,609.0285635627806,282.2709041540817
1822,3.6439999999998203,3502.8628308853476,620.2965973466635,287.4933818415136
1823,3.64599999999982,3538.5983984933227,585.4567778836936,271.3459169626127
1824,3.64799999999982,3555.6932498216156,566.7779231406748,262.6886921092645
1825,3.6499999999998196,3512.6923423017543,602.9133810997009,279.43665599858815
1826,3.6519999999998194,3486.1780269668197,624.4348146095872,289.4113515366593
1827,3.653999999999819,3472.4092934513865,632.2620676085353,293.0391054931091
1828,3.655999999999819,3453.2223658838884,656.6106394007802,304.32411540208864
1829,3.6579999999998187,3519.9629860927926,586.9514833837748,272.0386790072758
1830,3.6599999999998185,3515.1307833568535,587.0897810012102,272.1027768113057
1831,3.6619999999998183,3508.353451320563,588.2304574847221,272.63145444912396
1832,3.663999999999818,3530.3124881024814,570.2743900865316,264.30922511083384
1833,3.665999999999818,3495.4524301221936,594.2326379306614,275.4133287366944
1834,3.6679999999998176,3556.8815042484894,547.0016216747463,253.52282563010402
1835,3.6699999999998174,3514.239887036976,571.6813653632998,264.9613261899236
1836,3.671999999999817,3529.02706949216,564.3294694125652,261.5538894268256
1837,3.673999999999817,3532.895921119616,567.7205513566732,263.1255788740732
1838,3.6759999999998167,3505.8464954755145,589.3064906895161,273.1301713957318
1839,3.6779999999998165,3498.1885161140344,592.8623556643724,274.7782340344213
1840,3.6799999999998163,3449.0343813827603,643.549695443362,298.27066457804335
1841,3.681999999999816,3472.9365800652995,626.8762982264161,290.5429237308568
1842,3.683999999999816,3524.0760226888924,577.9418652318418,267.8629256617318
1843,3.6859999999998156,3573.802873591787,544.1309963092208,252.19235598402645
1844,3.6879999999998154,3531.1345440280966,574.7207278013229,266.37000163597156
1845,3.689999999999815,3535.420414997625,576.1468736752868,267.0309878513708
1846,3.691999999999815,3515.227513226575,582.3520285189152,269.90693616138225
1847,3.6939999999998148,3525.2441419890492,575.2069518342614,266.5953554298825
1848,3.6959999999998145,3574.113637272396,540.968445982784,250.72658575010854
1849,3.6979999999998143,3497.8402589388534,610.6842238008976,283.03826506348025
1850,3.699999999999814,3523.5773615761536,590.0858883671463,273.4914045140494
1851,3.701999999999814,3541.646183061075,574.069795794785,266.0683094379022
1852,3.7039999999998137,3516.9406421674757,587.954235330224,272.50343175534186
1853,3.7059999999998134,3555.603302115469,555.8964251279831,257.64536497100175
1854,3.7079999999998132,3512.35320261832,588.5760499238968,272.79162869399676
1855,3.709999999999813,3504.5837512781254,596.5021190792322,276.46518169416515
1856,3.711999999999813,3515.460650793404,583.8658878207207,270.60857555803534
1857,3.7139999999998126,3491.011229718697,619.6740455701947,287.20484323537903
1858,3.7159999999998123,3467.970560420199,638.9277725070715,296.1285082914397
1859,3.717999999999812,3483.620173870946,621.606283672154,288.1003917017602
1860,3.719999999999812,3508.4124963689937,601.3797509521246,278.7258532640466
1861,3.7219999999998117,3504.7573491769253,593.0223071798682,274.85236792829926
1862,3.7239999999998115,3526.8042233899578,584.1607708409429,270.7452471391692
1863,3.7259999999998112,3442.7232376128777,644.6132706925273,298.7636075452197
1864,3.727999999999811,3473.924110161268,622.2135965749621,288.3818674361285
1865,3.729999999999811,3483.480382511985,609.9085955880582,282.6787790064638
1866,3.7319999999998106,3477.4764357301283,611.8577996343374,283.58219080262876
1867,3.7339999999998104,3505.281347885855,587.2980206944048,272.19929117860397
1868,3.73599999999981,3443.4416371838997,619.7415208369493,287.2361164887113
1869,3.73799999999981,3480.9951183864723,598.7855640053749,277.5235065453311
1870,3.7399999999998097,3499.915168831718,588.0690441504121,272.5566430354331
1871,3.7419999999998095,3497.723758586111,593.4388055540621,275.04540546331185
1872,3.7439999999998093,3492.091846992156,601.8394967634231,278.9389350037225
1873,3.745999999999809,3482.299354421102,622.6885665198788,288.602005215896
1874,3.747999999999809,3493.9130676664754,604.3835171759129,280.11803067342163
1875,3.7499999999998086,3507.4323270215064,588.6026083156466,272.80393790525653
1876,3.7519999999998084,3515.3154070129494,583.1836634799838,270.2923800739201
1877,3.753999999999808,3457.1250280734494,626.6769915521145,290.4505496148876
1878,3.755999999999808,3480.665655108063,617.064790636301,285.99551284691563
1879,3.7579999999998077,3470.4915891994133,619.5418239533901,287.14356151961545
1880,3.7599999999998075,3488.4505360521252,600.5300397500396,278.3320314244283
1881,3.7619999999998073,3509.5415820004528,581.3762744693086,269.4546963252024
1882,3.763999999999807,3459.7857150647433,609.6659447997808,282.5663158782977
1883,3.765999999999807,3526.3403187467593,576.8815291672945,267.3714839830426
1884,3.7679999999998066,3495.8023390133276,605.9045961871743,280.82301624140035
1885,3.7699999999998064,3485.307145112787,603.3925236985087,279.6587277086456
1886,3.771999999999806,3503.1012294042266,595.0042919553816,275.7709728477976
